股票代码,股票名称,最新价格,涨跌幅(%),市盈率PE,市净率PB,总市值,板块类型,风险状态
002528,*ST英飞,4.86,3.85,-18.546,-44.556,5825560899,深交所主板,*ST退市风险警示
002529,海源复材,7.06,-0.84,-10.067,23.067,1835600000,深交所主板,正常上市
002530,金财互联,7.46,2.33,86.336,4.311,5812818386,深交所主板,正常上市
002531,天顺风能,6.65,-1.04,-52.005,1.378,11949243076,深交所主板,正常上市
002533,金杯电工,11.57,0.52,13.696,1.905,8491698087,深交所主板,正常上市
002534,西子洁能,16.14,-0.86,30.487,2.384,13491993757,深交所主板,正常上市
002535,林州重机,2.51,-1.57,-30.915,3.395,2012224516,深交所主板,正常上市
002536,飞龙股份,42.9,0.12,97.941,7.031,24658314595,深交所主板,正常上市
002537,海联金汇,5.86,-1.01,22.759,1.565,6879738126,深交所主板,正常上市
002539,云图控股,12.52,-1.96,17.244,1.556,15120701500,深交所主板,正常上市
002540,亚太科技,5.12,-1.92,17.194,1.146,6387579197,深交所主板,正常上市
002541,鸿路钢构,19.77,-1.59,21.231,1.383,13641677409,深交所主板,正常上市
002542,*ST中岩,1.73,-1.7,-3.318,-19.33,3124581957,深交所主板,*ST退市风险警示
002543,万和电气,6.57,-1.35,42.123,1.011,4885452000,深交所主板,正常上市
002544,普天科技,17.04,-0.29,464.941,3.113,11596297486,深交所主板,正常上市
002546,新联电子,8.48,0.24,12.581,1.82,7072736334,深交所主板,正常上市
002547,*ST春兴,2.72,0.74,-6.952,-7.021,3068315497,深交所主板,*ST退市风险警示
002548,金新农,4.14,-0.24,-7.593,3.275,3428638944,深交所主板,正常上市
002549,凯美特气,14.54,-0.62,291.745,4.92,10110358481,深交所主板,正常上市
002550,千红制药,7.08,3.66,30.821,3.304,9060984000,深交所主板,正常上市
002551,尚荣医疗,3.29,2.17,-17.906,1.123,2781677162,深交所主板,正常上市
002553,南方精工,15.91,-1.18,22.106,3.578,5622747356,深交所主板,正常上市
002554,惠博普,2.87,-1.37,-8.938,2.005,3827776607,深交所主板,正常上市
002555,三七互娱,19.5,-0.86,13.379,2.976,43138634780,深交所主板,正常上市
002557,洽洽食品,19.42,0.05,23.967,1.799,9823709072,深交所主板,正常上市
002558,巨人网络,28.74,-0.1,21.978,3.35,54622151047,深交所主板,正常上市
002559,亚威股份,9.97,-0.7,62.808,2.635,6399380261,深交所主板,正常上市
002561,徐家汇,6.77,-1.02,-123.973,1.3,2814715510,深交所主板,正常上市
002562,兄弟科技,4.98,-1.39,51.908,1.543,5691253147,深交所主板,正常上市
002563,森马服饰,5.86,-1.68,15.956,1.349,15787368338,深交所主板,正常上市
002565,顺灏股份,9.78,0.93,158.202,5.647,10366691657,深交所主板,正常上市
002566,益盛药业,6.93,1.02,69.01,1.022,2293494588,深交所主板,正常上市
002567,唐人神,3.68,0.27,-3.031,1.265,5273629126,深交所主板,正常上市
002568,百润股份,19.82,0.66,28.36,4.131,20644981754,深交所主板,正常上市
002568,百润股份,19.8,0.56,28.36,4.131,20624149280,深交所主板,正常上市
002569,*ST步森,12.85,1.66,213.67,46.628,1850528500,深交所主板,*ST退市风险警示
002570,贝因美,4.7,1.73,33.861,3.123,5076203665,深交所主板,正常上市
002571,德力股份,11.28,1.81,-17.708,5.561,4421203896,深交所主板,正常上市
002572,索菲亚,8.45,-0.82,9.543,1.102,8137748536,深交所主板,正常上市
002574,明牌珠宝,4.62,-1.28,-7.89,0.898,2439360000,深交所主板,正常上市
002575,群兴玩具,6.08,9.95,-306.118,4.445,3748320000,深交所主板,正常上市
002576,通达动力,14.79,-0.87,28.626,1.854,2441829000,深交所主板,正常上市
002577,雷柏科技,18.83,-0.37,-1036.975,4.508,5285355040,深交所主板,正常上市
002579,中京电子,14.97,0.0,350.126,3.822,9170900741,深交所主板,正常上市
002580,圣阳股份,21.51,1.32,52.464,4.049,9762722039,深交所主板,正常上市
002581,*ST未名,4.27,10.05,-21.077,1.562,2817070952,深交所主板,*ST退市风险警示
002582,好想你,11.49,3.05,2.655,1.006,5144163668,深交所主板,正常上市
002583,海能达,8.42,0.0,-48.457,7.52,15312775188,深交所主板,正常上市
002584,西陇科学,8.25,0.12,-67.0,2.209,4828035482,深交所主板,正常上市
002585,双星新材,11.47,3.33,-27.215,1.571,13090970360,深交所主板,正常上市
002586,ST围海,4.0,6.1,17.166,1.424,4576894856,深交所主板,ST风险警示
002587,奥拓电子,5.61,-0.88,225.821,2.808,3671768315,深交所主板,正常上市
002588,史丹利,8.63,-1.26,9.149,1.258,9940827787,深交所主板,正常上市
002589,瑞康医药,3.74,5.35,393.087,1.061,5627617162,深交所主板,正常上市
002590,万安科技,9.53,-1.14,23.155,1.606,4946570106,深交所主板,正常上市
002591,恒大高新,6.34,-0.63,-87.465,2.975,1903264729,深交所主板,正常上市
002592,ST八菱,6.24,-0.95,15.04,1.792,1772323220,深交所主板,ST风险警示
002593,日上集团,4.48,-0.44,28.128,1.456,3601283970,深交所主板,正常上市
002594,比亚迪,90.02,-0.43,29.802,3.54,820730124801,深交所主板,正常上市
002595,豪迈科技,51.63,1.12,25.06,4.777,59890800000,深交所主板,正常上市
002596,海南瑞泽,3.31,-0.9,-18.888,7.147,3798491515,深交所主板,正常上市
002597,金禾实业,19.94,-2.06,56.364,1.433,11332298367,深交所主板,正常上市
002598,ST章鼓,6.75,-1.6,35.36,1.679,2106357602,深交所主板,ST风险警示
002599,盛通股份,6.16,-1.12,343.622,2.662,3330187088,深交所主板,正常上市
002600,领益智造,12.64,1.04,48.587,3.79,102640407797,深交所主板,正常上市
002601,龙佰集团,15.64,-2.19,49.991,1.631,37289639596,深交所主板,正常上市
002602,世纪华通,13.98,-2.17,16.39,3.188,103042138862,深交所主板,正常上市
002603,以岭药业,17.35,3.4,21.168,2.543,28986738274,深交所主板,正常上市
002605,姚记科技,18.18,-0.49,16.283,1.95,7591372732,深交所主板,正常上市
002606,大连电瓷,14.47,-1.63,25.316,3.228,6353389493,深交所主板,正常上市
002607,中公教育,2.16,-1.82,236.941,16.552,13321582680,深交所主板,正常上市
002608,江苏国信,7.3,0.27,8.146,0.768,27579981839,深交所主板,正常上市
002609,捷顺科技,7.82,-0.26,78.916,2.099,5031691737,深交所主板,正常上市
002611,东方精工,15.76,-1.25,4.596,2.025,19184425910,深交所主板,正常上市
002612,朗姿股份,16.07,-1.41,7.476,2.127,7110097176,深交所主板,正常上市
002613,北玻股份,3.48,-1.14,362.527,1.735,3829979048,深交所主板,正常上市
002614,奥佳华,4.94,-0.8,-55.161,0.714,3081271668,深交所主板,正常上市
002615,哈尔斯,6.68,-1.47,124.77,1.553,3739542303,深交所主板,正常上市
002616,长青集团,4.8,-0.83,13.812,1.108,4124238566,深交所主板,正常上市
002620,*ST瑞和,5.21,0.0,-21.537,-26.639,1966743740,深交所主板,*ST退市风险警示
002622,皓宸医疗,2.57,1.98,-18.61,8.04,2158800000,深交所主板,正常上市
002623,亚玛顿,16.57,-1.95,-21.132,1.206,3199045840,深交所主板,正常上市
002624,完美世界,11.85,-0.67,43.265,3.189,22988625587,深交所主板,正常上市
002625,光启技术,31.43,1.06,94.852,6.913,67718696503,深交所主板,正常上市
002626,金达威,16.28,-1.81,35.013,2.257,9929758601,深交所主板,正常上市
002627,三峡旅游,6.52,-0.91,74.97,1.53,4601030197,深交所主板,正常上市
002629,仁智股份,4.71,-1.05,241.211,31.757,2006921580,深交所主板,正常上市
002630,*ST华西,1.72,-1.15,-6.301,-26.667,2030976000,深交所主板,*ST退市风险警示
002631,德尔未来,8.97,1.01,-35.325,3.535,7151627443,深交所主板,正常上市
002632,道明光学,8.34,-1.07,24.666,2.339,5209156411,深交所主板,正常上市
002633,申科股份,14.65,-1.01,188.605,6.2,2197500000,深交所主板,正常上市
002634,*ST棒杰,4.36,-1.13,-2.01,-2.574,2002776957,深交所主板,*ST退市风险警示
002635,安洁科技,15.71,-0.06,90.201,1.775,10363679251,深交所主板,正常上市
002636,金安国纪,68.17,-0.44,103.999,13.067,49627760000,深交所主板,正常上市
002637,赞宇科技,10.52,-2.05,24.639,1.311,4948618520,深交所主板,正常上市
002639,雪人集团,12.33,-1.28,318.473,3.715,9604517764,深交所主板,正常上市
002640,跨境通,3.45,-2.27,-21.028,8.372,5375242589,深交所主板,正常上市
002641,公元股份,3.92,-0.25,70.082,0.888,4818047974,深交所主板,正常上市
002642,荣联科技,7.41,-0.8,246.118,4.131,4902310119,深交所主板,正常上市
002643,万润股份,14.08,0.36,44.13,1.819,12895872352,深交所主板,正常上市
002644,佛慈制药,8.8,10.0,85.617,2.435,4493781600,深交所主板,正常上市
002645,华宏科技,20.11,0.9,38.911,3.553,15145251888,深交所主板,正常上市
002646,天佑德酒,7.2,0.84,-234.252,1.197,3449577413,深交所主板,正常上市
002647,仁东控股,11.33,-0.18,-163.668,20.596,12806204474,深交所主板,正常上市
002648,卫星化学,25.7,-1.76,14.781,2.443,86574194233,深交所主板,正常上市
002649,博彦科技,10.48,0.19,140.644,1.474,6198233895,深交所主板,正常上市
002650,ST加加,6.04,-0.66,-51.942,3.842,6686786297,深交所主板,ST风险警示
002651,利君股份,7.69,-1.16,193.089,2.835,7947307400,深交所主板,正常上市
002652,扬子新材,3.99,-1.24,-75.976,8.7,2043135360,深交所主板,正常上市
002653,海思科,70.48,1.92,102.716,13.22,78931818526,深交所主板,正常上市
002654,万润科技,13.46,-0.3,398.367,7.28,11377772242,深交所主板,正常上市
002655,共达电声,33.14,2.66,206.154,14.497,12082313760,深交所主板,正常上市
002656,摩登大道,3.03,-1.3,-43.23,5.216,2158935127,深交所主板,正常上市
002657,中科金财,15.92,-1.06,-32.304,3.398,5413627760,深交所主板,正常上市
002658,雪迪龙,7.66,1.46,31.354,1.809,4869928678,深交所主板,正常上市
002660,茂硕电源,7.48,0.67,-10.118,2.678,2667562622,深交所主板,正常上市
002661,克明食品,7.76,0.0,62.237,1.131,2513047614,深交所主板,正常上市
002662,峰璟股份,3.3,0.0,21.828,1.108,4950000000,深交所主板,正常上市
002663,普邦股份,1.69,-0.59,-6.173,1.499,2912459644,深交所主板,正常上市
002664,信质集团,16.73,0.72,43.829,1.916,6829186000,深交所主板,正常上市
002666,德联集团,4.22,-0.24,67.894,0.942,3325357050,深交所主板,正常上市
002668,TCL智家,10.23,1.29,9.831,2.882,11090459908,深交所主板,正常上市
002669,康达新材,12.4,-1.04,29.899,1.357,3762160000,深交所主板,正常上市
002669,康达新材,12.39,-1.12,29.899,1.357,3759126000,深交所主板,正常上市
002670,国盛证券,11.41,0.0,108.213,1.948,22079315891,深交所主板,正常上市
002671,龙泉股份,3.96,-0.75,40.578,1.36,2223899750,深交所主板,正常上市
002672,东江环保,3.63,-1.09,-3.248,1.801,4012078561,深交所主板,正常上市
002673,西部证券,6.73,0.3,17.217,0.985,30080284875,深交所主板,正常上市
002674,兴业科技,28.84,-0.14,81.184,3.48,8523689225,深交所主板,正常上市
002675,东诚药业,13.41,0.75,54.076,2.578,11057828404,深交所主板,正常上市
002676,顺威股份,5.01,-1.38,43.549,2.681,3607200000,深交所主板,正常上市
002679,福建金森,9.0,-0.88,245.051,2.849,2121804000,深交所主板,正常上市
002681,奋达科技,4.59,-0.86,-59.068,3.866,8237453745,深交所主板,正常上市
002682,龙洲股份,5.16,2.58,-4.936,5.518,2901821945,深交所主板,正常上市
002683,广东宏大,29.16,-1.09,22.887,3.15,22158248437,深交所主板,正常上市
002686,亿利达,6.37,1.76,191.938,2.236,3606943277,深交所主板,正常上市
002687,乔治白,6.14,1.49,38.264,1.981,3099346075,深交所主板,正常上市
002688,金河生物,5.27,0.38,104.886,1.778,4055288177,深交所主板,正常上市
002689,ST远智,2.8,-0.36,28.202,2.344,2921270030,深交所主板,ST风险警示
002691,*ST冀凯,4.37,-0.68,-23.033,1.821,1485800000,深交所主板,*ST退市风险警示
002692,远程股份,4.25,-0.7,-53.741,2.665,3052120500,深交所主板,正常上市
002693,双成药业,10.14,1.2,129.256,10.111,4204954065,深交所主板,正常上市
002694,*ST顾地,2.16,-1.82,-3.365,-22.008,1648263168,深交所主板,*ST退市风险警示
002695,煌上煌,11.4,-0.61,77.011,2.269,6379278131,深交所主板,正常上市
002696,百洋股份,6.1,-0.33,124.669,1.548,2109100815,深交所主板,正常上市
002697,红旗连锁,4.72,0.21,13.759,1.302,6419200000,深交所主板,正常上市
002698,博实股份,14.11,1.29,29.32,3.415,14428343823,深交所主板,正常上市
002700,万憬能源,6.1,-0.49,32.672,1.801,2523131929,深交所主板,正常上市
002701,奥瑞金,4.91,-0.41,14.598,1.224,12568423903,深交所主板,正常上市
002702,海欣食品,5.21,0.97,-75.448,2.793,2895509600,深交所主板,正常上市
002705,新宝股份,11.84,-0.84,11.563,1.108,9612609235,深交所主板,正常上市
002706,良信股份,9.99,10.02,51.334,2.593,11220018950,深交所主板,正常上市
002707,众信旅游,5.24,-0.95,-2564.336,5.72,5149426773,深交所主板,正常上市
002708,光洋股份,11.28,-0.44,58.93,3.584,6340465068,深交所主板,正常上市
002709,天赐材料,39.26,-0.51,27.911,4.193,80033934069,深交所主板,正常上市
002712,思美传媒,4.91,-0.2,-53.78,1.932,2672396132,深交所主板,正常上市
002713,东易日盛,10.34,2.48,257.006,11.339,9837529603,深交所主板,正常上市
002714,牧原股份,40.11,0.45,23.674,2.684,231554875336,深交所主板,正常上市
002715,登云股份,14.83,1.09,-216.732,4.389,2046540000,深交所主板,正常上市
002717,*ST岭南,1.03,-0.96,-0.78,-1.264,1874840565,深交所主板,*ST退市风险警示
002718,友邦吊顶,89.65,-0.55,1044.66,12.616,11604997870,深交所主板,正常上市
002718,友邦吊顶,89.65,-0.55,1044.66,12.616,11604997870,深交所主板,正常上市
002719,ST麦趣,6.24,0.0,-9.317,9.963,1086630212,深交所主板,ST风险警示
002719,ST麦趣,6.24,0.0,-9.317,9.963,1086630212,深交所主板,ST风险警示
002722,物产金轮,12.86,-0.31,17.714,0.957,2859704049,深交所主板,正常上市
002723,小崧股份,7.08,-1.26,-8.613,3.207,2353037122,深交所主板,正常上市
002724,海洋王,5.65,0.89,58.113,1.587,4358963666,深交所主板,正常上市
002725,跃岭股份,11.81,-1.34,1364.929,3.095,3023360000,深交所主板,正常上市
002726,ST龙大,2.13,-2.29,-4.76,4.42,2899216709,深交所主板,ST风险警示
002727,一心堂,12.35,0.49,25.906,0.967,7232210944,深交所主板,正常上市
002728,特一药业,9.54,2.03,64.546,2.651,4896975606,深交所主板,正常上市
002729,好利科技,14.27,-1.18,64.453,4.608,2610980758,深交所主板,正常上市
002729,好利科技,14.26,-1.25,64.453,4.608,2609151059,深交所主板,正常上市
002730,电光科技,24.27,2.66,128.878,5.335,8787678688,深交所主板,正常上市
002731,*ST萃华,1.66,2.47,1.562,0.229,425218960,深交所主板,*ST退市风险警示
002732,燕塘乳业,13.94,0.0,44.786,1.454,2193459000,深交所主板,正常上市
002733,雄韬股份,19.8,2.11,95.445,2.805,7607455277,深交所主板,正常上市
002734,利民股份,15.81,0.13,14.933,1.836,7523024455,深交所主板,正常上市
002735,王子新材,12.09,-0.9,-28.982,2.906,4536825128,深交所主板,正常上市
002736,国信证券,10.13,0.1,9.563,1.034,103748857198,深交所主板,正常上市
002737,葵花药业,13.92,3.42,-39.465,2.045,8129280000,深交所主板,正常上市
002738,中矿资源,52.8,-0.9,46.334,2.984,38511521506,深交所主板,正常上市
002741,光华科技,25.72,0.9,85.121,6.042,12052451413,深交所主板,正常上市
002742,冀衡医药,4.44,0.68,-8.755,18.865,3037413062,深交所主板,正常上市
002743,富煌钢构,4.05,-0.98,-1.853,0.76,1762837336,深交所主板,正常上市
002745,木林森,11.93,2.32,-14.739,1.493,17706105140,深交所主板,正常上市
002746,仙坛股份,6.24,-0.79,20.552,1.149,5369761656,深交所主板,正常上市
002747,埃斯顿,35.24,1.53,262.656,10.56,34105217484,深交所主板,正常上市
002748,世龙实业,12.01,-1.23,40.01,2.014,2882400000,深交所主板,正常上市
002749,国光股份,8.65,-0.92,16.387,2.593,4813478890,深交所主板,正常上市
002752,昇兴股份,5.99,-0.83,15.998,1.589,5851741623,深交所主板,正常上市
002753,永东股份,6.27,-0.32,252.965,1.011,2687820634,深交所主板,正常上市
002755,奥赛康,14.28,3.33,49.764,4.015,13254129812,深交所主板,正常上市
002756,永兴材料,47.92,-0.68,26.93,1.958,25833745797,深交所主板,正常上市
002757,南兴股份,17.73,-0.11,43.589,2.546,5238433337,深交所主板,正常上市
002758,浙农股份,7.86,-0.38,7.539,0.785,4077787642,深交所主板,正常上市
002760,凤形股份,17.71,-0.62,80.451,2.286,1912479983,深交所主板,正常上市
002761,浙江建投,7.33,0.14,34.691,1.12,9711311012,深交所主板,正常上市
002763,汇洁股份,7.53,-1.05,44.355,1.631,3086727720,深交所主板,正常上市
002765,蓝黛科技,7.28,0.14,31.297,1.784,4747492495,深交所主板,正常上市
002766,索菱股份,4.11,-1.2,-47.559,3.329,3533966337,深交所主板,正常上市
002767,先锋电子,18.18,0.0,107.978,3.164,2727000000,深交所主板,正常上市
002768,国恩股份,60.43,-0.36,26.779,3.887,26383738000,深交所主板,正常上市
